Timestamp,Open,High,Low,Close,Adj Close,Volume
11/20/2020,6640,6650,6550,6600,6021.643066,68468500
11/23/2020,6600,6610,6550,6600,6021.643066,75265500
11/24/2020,6600,6600,6545,6565,5989.709961,72349500
11/25/2020,6580,6585,6380,6410,5848.293457,170140500
11/26/2020,6350,6490,6300,6480,5912.158203,64339000
11/27/2020,6480,6490,6380,6385,5825.484375,87361500
11/30/2020,6385,6400,6135,6205,5661.257813,393091500
12/1/2020,6220,6435,6220,6395,5834.60791,114563500
12/2/2020,6460,6485,6340,6450,5884.787109,93897500
12/3/2020,6500,6525,6425,6460,5893.911621,98210000
12/4/2020,6460,6465,6360,6390,5830.04541,64995500
12/7/2020,6500,6580,6480,6520,5948.652832,96636000
12/8/2020,6520,6520,6425,6490,5921.282227,70561500
12/10/2020,6590,6600,6540,6575,6017.005859,151420500
12/11/2020,6600,6780,6595,6735,6163.427246,214160000
12/14/2020,6800,6830,6795,6820,6241.212891,179785500
12/15/2020,6830,6900,6605,6790,6213.758789,164024500
12/16/2020,6860,6950,6840,6950,6360.180176,138674000
12/17/2020,6965,7000,6820,6935,6346.453125,91920000
12/18/2020,6935,6935,6755,6800,6222.911133,147238500
12/21/2020,6890,6890,6800,6830,6250.364746,93692500
12/22/2020,6740,6820,6710,6715,6145.124512,61790500
12/23/2020,6905,6905,6620,6725,6154.275391,76948000
12/28/2020,6790,6820,6660,6780,6204.60791,60234000
12/29/2020,6775,6810,6740,6765,6190.880371,34212500
12/30/2020,6800,6800,6700,6770,6195.456543,52675500
1/4/2021,6800,6855,6720,6835,6254.940918,47937000
1/5/2021,6860,7090,6850,7090,6488.299316,104831000
1/6/2021,7050,7075,6880,6945,6355.605469,89753500
1/7/2021,7000,7050,6910,6965,6373.907715,71360000
1/8/2021,7035,7080,6975,7050,6451.693848,75033500
1/11/2021,7150,7360,7145,7345,6721.658203,169034500
1/12/2021,7345,7380,7160,7160,6552.358887,95235000
1/13/2021,7245,7275,7070,7120,6515.753418,76581500
1/14/2021,7050,7090,6995,7020,6424.240234,89319500
1/15/2021,7095,7100,6840,6955,6364.756348,89853500
1/18/2021,6955,7125,6845,7120,6515.753418,86343000
1/19/2021,7120,7120,7005,7095,6492.875,73777000
1/20/2021,7165,7295,7070,7095,6492.875,107216000
1/21/2021,7280,7300,7060,7075,6474.572266,66428000
1/22/2021,7075,7160,7075,7080,6479.148438,80829000
1/25/2021,7200,7200,7000,7035,6437.967285,76836500
1/26/2021,6955,7000,6820,6820,6241.212891,98658000
1/27/2021,6820,6930,6705,6790,6213.758789,97920000
1/28/2021,6790,6925,6790,6900,6314.424316,104627000
1/29/2021,6900,7000,6760,6760,6186.304688,132762500
2/1/2021,6760,6920,6595,6820,6241.212891,113129000
2/2/2021,6965,6980,6800,6800,6222.911133,86741000
2/3/2021,7000,7000,6825,6825,6245.789063,67291000
2/4/2021,6920,7000,6835,6855,6273.242676,80950500
2/5/2021,6870,6950,6855,6915,6328.151367,51602000
2/8/2021,7050,7055,6880,6920,6332.726074,45604000
2/9/2021,7000,7030,6955,6980,6387.635254,75574000
2/10/2021,7050,7050,6900,6920,6332.726074,44984500
2/11/2021,6985,6985,6840,6880,6296.121582,36926000
2/15/2021,6830,6890,6720,6800,6222.911133,83922000
2/16/2021,6880,6945,6830,6940,6351.028809,47221000
2/17/2021,6890,6960,6850,6900,6314.424316,66011500
2/18/2021,6850,6900,6735,6735,6163.427246,91204000
2/19/2021,6780,6850,6760,6825,6245.789063,70487500
2/22/2021,6900,6940,6790,6790,6213.758789,68913000
2/23/2021,6820,6845,6775,6825,6245.789063,58360000
2/24/2021,6825,6835,6725,6725,6154.275391,71869000
2/25/2021,6740,6770,6680,6705,6135.972656,78688000
2/26/2021,6705,6810,6645,6710,6140.54834,173631500
3/1/2021,6830,7045,6800,7045,6447.118164,205539000
3/2/2021,7120,7160,7000,7015,6419.664063,81446500
3/3/2021,7065,7085,7000,7000,6405.9375,84470000
3/4/2021,6905,7000,6720,6720,6149.700195,120802500
3/5/2021,6720,6925,6720,6800,6222.911133,111871500
3/8/2021,6950,6950,6720,6720,6149.700195,90883000
3/9/2021,6700,6715,6600,6605,6044.459961,135582000
3/10/2021,6720,6720,6620,6705,6135.972656,50302000
3/12/2021,6875,6880,6715,6765,6190.880371,74328000
3/15/2021,6815,6820,6665,6665,6099.367188,57416000
3/16/2021,6710,6710,6620,6625,6062.762207,70755500
3/17/2021,6650,6665,6605,6610,6049.035156,71474500
3/18/2021,6620,6720,6610,6705,6135.972656,70067500
3/19/2021,6770,6770,6625,6760,6186.304688,125853000
3/22/2021,6640,6680,6610,6620,6058.186035,67523500
3/23/2021,6720,6720,6555,6565,6007.854004,127762500
3/24/2021,6515,6550,6420,6440,5893.462891,152050000
3/25/2021,6400,6440,6330,6370,5829.40332,119101500
3/26/2021,6370,6445,6300,6415,5870.583984,134467500
3/29/2021,6410,6515,6360,6360,5820.251953,113370500
3/30/2021,6370,6455,6370,6395,5852.28125,83115500
3/31/2021,6390,6395,6145,6215,5687.557129,223390500
4/1/2021,6215,6270,6155,6225,5696.708496,112286000
4/5/2021,6250,6290,6155,6155,5632.649414,73311500
4/6/2021,6135,6170,6080,6165,5641.800781,80215000
4/7/2021,6155,6275,6135,6250,5719.587402,107908000
4/8/2021,6200,6215,6125,6135,5693.046387,123697500
4/9/2021,6315,6320,6145,6200,5753.364746,116961000
4/12/2021,6295,6295,6060,6065,5628.089844,110411500
4/13/2021,6050,6060,5980,6000,5567.772461,119211500
4/14/2021,6105,6305,6060,6305,5850.799805,135519500
4/15/2021,6305,6310,6180,6280,5827.602051,102686500
4/16/2021,6370,6370,6215,6275,5822.961426,79293500
4/19/2021,6275,6280,6230,6270,5818.322266,47095000
4/20/2021,6200,6250,6185,6235,5785.842773,72721000
4/21/2021,6200,6225,6165,6165,5720.88623,68397000
4/22/2021,6200,6275,6180,6215,5767.283691,63758000
4/23/2021,6280,6395,6225,6390,5929.677246,108498500
4/26/2021,6395,6400,6280,6285,5832.241699,108742000
4/27/2021,6370,6435,6355,6405,5943.597656,132650000
4/28/2021,6400,6405,6315,6320,5864.720703,87660000
4/29/2021,6460,6460,6360,6410,5948.236816,57355000
4/30/2021,6450,6450,6380,6405,5943.597656,65829500
5/3/2021,6480,6480,6345,6390,5929.677246,42065500
5/4/2021,6350,6430,6340,6400,5938.957031,50123500
5/5/2021,6420,6430,6400,6425,5962.155762,51685000
5/6/2021,6400,6450,6400,6425,5962.155762,38115500
5/7/2021,6460,6460,6385,6400,5938.957031,48864000
5/10/2021,6400,6420,6395,6420,5957.515625,68180500
5/11/2021,6400,6480,6305,6480,6013.194336,70680000
5/17/2021,6500,6500,6375,6500,6031.75293,129058500
5/18/2021,6400,6455,6365,6390,5929.677246,73563000
5/19/2021,6380,6400,6335,6345,5887.918945,64912500
5/20/2021,6390,6435,6350,6380,5920.396973,64950000
5/21/2021,6450,6450,6260,6360,5901.838379,92620000
5/24/2021,6355,6380,6290,6325,5869.360352,59210000
5/25/2021,6300,6440,6300,6355,5897.199219,87470000
5/27/2021,6440,6480,6270,6270,5818.322266,537971500
5/28/2021,6330,6370,6330,6340,5883.279297,102108500
5/31/2021,6360,6390,6325,6375,5915.757813,101442000
6/2/2021,6500,6515,6420,6465,5999.274414,141732500
6/3/2021,6495,6600,6430,6600,6124.548828,133810500
6/4/2021,6620,6620,6500,6580,6105.990234,62108500
6/7/2021,6560,6570,6430,6530,6059.592285,62576000
6/8/2021,6575,6575,6430,6430,5966.79541,64348000
6/9/2021,6360,6535,6360,6530,6059.592285,77198000
6/10/2021,6555,6620,6490,6620,6143.108887,73262500
6/11/2021,6570,6580,6460,6470,6003.914551,72780500
6/14/2021,6520,6520,6400,6410,5948.236816,61478500
6/15/2021,6445,6470,6405,6470,6003.914551,87799000
6/16/2021,6420,6435,6360,6385,5925.037109,48984000
6/17/2021,6390,6390,6275,6330,5874.000488,68448500
6/18/2021,6300,6345,6280,6325,5869.360352,118043000
6/21/2021,6300,6300,6210,6250,5799.763184,60823500
6/22/2021,6250,6390,6240,6340,5883.279297,65824000
6/23/2021,6295,6340,6230,6230,5781.203613,52451000
6/24/2021,6310,6310,6200,6210,5762.644043,56010000
6/25/2021,6230,6260,6190,6190,5744.085449,68939500
6/28/2021,6100,6150,6055,6055,5618.80957,84420500
6/29/2021,6050,6090,6040,6045,5609.530273,53704000
6/30/2021,6000,6070,6000,6025,5590.97168,65795000
7/1/2021,6060,6075,6000,6025,5590.97168,58153000
7/2/2021,6070,6140,6040,6100,5660.568848,67392500
7/5/2021,6100,6130,6070,6110,5669.848633,39710500
7/6/2021,6110,6110,6055,6055,5618.80957,34279500
7/7/2021,6180,6180,6030,6065,5628.089844,35595000
7/8/2021,6000,6040,5980,6015,5581.691895,47297000
7/9/2021,6010,6020,5990,6020,5586.331543,40707500
7/12/2021,6070,6180,6020,6170,5725.525879,65981500
7/13/2021,6170,6175,6015,6045,5609.530273,65946500
7/14/2021,6020,6030,5980,5990,5558.492676,59321000
7/15/2021,6000,6115,5995,6115,5674.487305,49724000
7/16/2021,6170,6170,6055,6110,5669.848633,47998500
7/19/2021,6110,6110,6005,6005,5572.411621,47119000
7/21/2021,6050,6120,6010,6010,5577.052246,55009500
7/22/2021,6115,6155,6050,6155,5711.605957,60792000
7/23/2021,6180,6190,6025,6035,5600.251465,79938000
7/26/2021,6040,6060,6005,6005,5572.411621,48171500
7/27/2021,6005,6060,6000,6005,5572.411621,53107500
7/28/2021,6005,6010,5970,5980,5549.212891,74133000
7/29/2021,6055,6085,5980,6040,5604.891113,84605000
7/30/2021,6040,6100,5960,5970,5539.933594,105685000
8/2/2021,6060,6065,5905,5960,5530.65332,119981500
8/3/2021,6025,6180,5985,6145,5702.32666,110071500
8/4/2021,6145,6150,6060,6120,5679.12793,41112000
8/5/2021,6170,6310,6140,6300,5846.160156,93768000
8/6/2021,6360,6360,6135,6160,5716.246094,67285000
8/9/2021,6135,6200,6105,6200,5753.364746,52858500
8/10/2021,6250,6300,6115,6300,5846.160156,60446000
8/12/2021,6120,6320,6120,6300,5846.160156,118325500
8/13/2021,6350,6435,6325,6410,5948.236816,86929000
8/16/2021,6420,6420,6305,6420,5957.515625,69282000
8/18/2021,6520,6760,6460,6600,6124.548828,186354500
8/19/2021,6600,6600,6530,6600,6124.548828,100926000
8/20/2021,6600,6600,6510,6600,6124.548828,120163500
8/23/2021,6515,6590,6515,6590,6115.27002,68253000
8/24/2021,6570,6600,6500,6600,6124.548828,59561500
8/25/2021,6600,6605,6585,6600,6124.548828,80751500
8/26/2021,6560,6580,6470,6560,6087.430664,74337000
8/27/2021,6490,6530,6490,6510,6041.032715,71572500
8/30/2021,6530,6580,6520,6565,6092.071289,74564500
8/31/2021,6520,6570,6515,6550,6078.151367,115373500
9/1/2021,6550,6600,6535,6565,6092.071289,67362500
9/2/2021,6525,6575,6455,6540,6068.871582,53257000
9/3/2021,6560,6600,6515,6600,6124.548828,35764500
9/6/2021,6600,6605,6550,6575,6101.351074,36780000
9/7/2021,6595,6605,6570,6570,6096.710938,53902000
9/8/2021,6550,6595,6420,6440,5976.075684,77888000
9/9/2021,6410,6570,6410,6570,6096.710938,110074000
9/10/2021,6495,6565,6495,6520,6050.312012,41483500
9/13/2021,6560,6560,6525,6555,6082.791504,29929000
9/14/2021,6590,6595,6495,6545,6073.511719,51990500
9/15/2021,6545,6550,6485,6495,6027.114258,44514000
9/16/2021,6580,6580,6480,6500,6031.75293,58672500
9/17/2021,6490,6535,6480,6520,6050.312012,117540000
9/20/2021,6570,6590,6510,6585,6110.629883,73157500
9/21/2021,6510,6535,6470,6490,6022.473633,57115500
9/22/2021,6500,6580,6500,6555,6082.791504,68722000
9/23/2021,6555,6590,6545,6580,6105.990234,60998500
9/24/2021,6500,6585,6500,6585,6110.629883,60539500
9/27/2021,6585,6595,6555,6580,6105.990234,55052500
9/28/2021,6540,6560,6500,6520,6050.312012,80186000
9/29/2021,6520,6580,6515,6580,6105.990234,74079000
9/30/2021,6600,7000,6595,7000,6495.733887,156848000
10/1/2021,6900,6900,6710,6760,6273.022949,103954500
10/4/2021,6740,6960,6740,6960,6458.615234,74719000
10/5/2021,6910,6945,6860,6945,6444.696777,54986500
10/6/2021,6980,7180,6970,7180,6662.767578,174312000
10/7/2021,7175,7175,7080,7160,6644.208984,107263500
10/8/2021,7200,7300,7175,7290,6764.842773,94643500
10/11/2021,7240,7290,7230,7255,6732.364746,47201000
10/12/2021,7255,7320,7245,7320,6792.682617,91067000
10/13/2021,7400,8250,7400,7525,6982.914551,210893300
10/14/2021,7600,7900,7600,7750,7191.705078,138811900
10/15/2021,7800,7875,7450,7650,7098.909668,142378200
10/18/2021,7650,7675,7475,7525,6982.914551,116644300
10/19/2021,7475,7525,7350,7500,6959.71582,134601200
10/21/2021,7500,7550,7350,7400,6866.919434,106120100
10/22/2021,7450,7550,7425,7525,6982.914551,96730700
10/25/2021,7400,7525,7400,7525,6982.914551,60329800
10/26/2021,7600,7600,7500,7525,6982.914551,70103000
10/27/2021,7575,7575,7425,7450,6913.316895,57067000
10/28/2021,7350,7425,7350,7375,6843.719727,75271900
10/29/2021,7450,7475,7375,7475,6936.516113,60639200
11/1/2021,7550,7550,7400,7400,6866.919434,38593400
11/2/2021,7375,7425,7250,7300,6774.122559,90535400
11/3/2021,7300,7400,7250,7350,6820.520996,61621500
11/4/2021,7425,7475,7375,7375,6843.719727,61081400
11/5/2021,7475,7475,7375,7450,6913.316895,43120400
11/8/2021,7500,7600,7450,7575,7029.3125,85441700
11/9/2021,7600,7675,7575,7675,7122.108398,101785800
11/10/2021,7675,7675,7575,7650,7098.909668,47503900
11/11/2021,7700,7750,7600,7675,7122.108398,55790000
11/12/2021,7750,7750,7525,7525,6982.914551,52590100
11/15/2021,7625,7625,7500,7500,6959.71582,67344200
11/16/2021,7400,7475,7325,7475,6936.516113,98616900
11/17/2021,7500,7575,7425,7575,7052.900391,61968100
11/18/2021,7425,7500,7400,7400,6889.962402,78839600
11/19/2021,7425,7450,7375,7425,6913.239746,68203700
11/22/2021,7425,7525,7400,7475,6959.793457,66328300
11/23/2021,7400,7500,7400,7475,6959.793457,43477500
11/24/2021,7575,7575,7425,7475,6959.793457,35181400
11/25/2021,7450,7525,7425,7425,6913.239746,40216100
11/26/2021,7400,7450,7250,7275,6773.578613,113288400
11/29/2021,7275,7425,7175,7400,6889.962402,87907900
11/30/2021,7325,7425,7275,7275,6773.578613,144923700
12/1/2021,7275,7450,7275,7300,6796.85498,76538100
12/2/2021,7375,7500,7300,7500,6983.069824,66831000
12/3/2021,7525,7525,7350,7375,6866.685547,63283700
12/6/2021,7450,7475,7350,7350,6843.408203,56944100
12/7/2021,7450,7475,7350,7350,6843.408203,51258200
12/8/2021,7450,7475,7400,7425,6913.239746,74775000
12/9/2021,7400,7450,7350,7350,6843.408203,54886400
12/10/2021,7325,7375,7275,7375,6866.685547,91092400
12/13/2021,7375,7400,7300,7300,6796.85498,59977100
12/14/2021,7300,7375,7275,7300,6796.85498,49763600
12/15/2021,7300,7375,7275,7300,6796.85498,52477600
12/16/2021,7375,7400,7275,7275,6773.578613,95171400
12/17/2021,7325,7500,7300,7500,6983.069824,107096800
12/20/2021,7350,7400,7325,7375,6866.685547,74753000
12/21/2021,7325,7400,7325,7375,6866.685547,52386100
12/22/2021,7425,7425,7325,7325,6820.131836,33232000
12/23/2021,7325,7350,7300,7300,6796.85498,37136400
12/24/2021,7300,7350,7300,7300,6796.85498,30802100
12/27/2021,7300,7350,7300,7350,6843.408203,20722100
12/28/2021,7375,7400,7325,7350,6843.408203,39343800
12/29/2021,7350,7375,7300,7300,6796.85498,42079500
12/30/2021,7350,7350,7300,7300,6796.85498,49954700
1/3/2022,7325,7400,7300,7325,6820.131836,54287400
1/4/2022,7325,7450,7325,7400,6889.962402,70624000
1/5/2022,7450,7525,7375,7450,6936.516113,76164900
1/6/2022,7500,7525,7425,7475,6959.793457,63657100
1/7/2022,7550,7700,7500,7650,7122.731445,143433300
1/10/2022,7575,7650,7550,7600,7076.177734,45351900
1/11/2022,7650,7700,7625,7700,7169.285156,110334600
1/12/2022,7700,7700,7650,7700,7169.285156,62606000
1/13/2022,7700,7750,7650,7700,7169.285156,50025200
1/14/2022,7700,7850,7650,7850,7308.946777,65898700
1/17/2022,7900,7900,7700,7750,7215.839355,63902600
1/18/2022,7775,7775,7550,7675,7146.008789,71476300
1/19/2022,7650,7725,7575,7675,7146.008789,60389700
1/20/2022,7725,7775,7625,7775,7239.116211,59925500
1/21/2022,7775,7950,7700,7950,7402.054199,63370500
1/24/2022,7825,7850,7775,7800,7262.393066,40278300
1/25/2022,7675,7775,7625,7775,7239.116211,106796900
1/26/2022,7700,7750,7650,7700,7169.285156,53350200
1/27/2022,7625,7800,7625,7800,7262.393066,71945100
1/28/2022,7800,7825,7700,7775,7239.116211,70595000
1/31/2022,7775,7775,7625,7625,7099.45459,68122000
2/2/2022,7775,7800,7675,7800,7262.393066,65308100
2/3/2022,7800,7825,7700,7725,7192.562012,35100600
2/4/2022,7750,7800,7700,7725,7192.562012,39324700
2/7/2022,7775,7800,7700,7800,7262.393066,56813200
2/8/2022,7750,7850,7725,7725,7192.562012,61883100
2/9/2022,7850,7950,7800,7950,7402.054199,108922200
2/10/2022,7950,7950,7750,7750,7215.839355,93277000
2/11/2022,7675,7825,7650,7825,7285.669922,71968800
2/14/2022,7750,7775,7700,7700,7169.285156,57710700
2/15/2022,7750,7875,7725,7875,7332.223145,55617000
2/16/2022,7850,7975,7825,7975,7425.331543,77055100
2/17/2022,7850,7925,7800,7900,7355.5,48704600
2/18/2022,7950,7950,7850,7925,7378.776855,56813400
2/21/2022,7925,7975,7900,7950,7402.054199,43821700
2/22/2022,7900,7950,7850,7900,7355.5,80095500
2/23/2022,7900,8100,7875,8050,7495.162109,99240300
2/24/2022,8125,8150,7925,8000,7448.608398,124947700
2/25/2022,7950,8175,7925,8050,7495.162109,135899900
3/1/2022,8000,8175,8000,8050,7495.162109,136616800
3/2/2022,8225,8225,7975,7975,7425.331543,100301000
3/4/2022,7975,8025,7900,7900,7355.5,132983400
3/7/2022,7800,7850,7700,7700,7169.285156,130990900
3/8/2022,7700,7850,7650,7650,7122.731445,119256500
3/9/2022,7700,7950,7650,7850,7308.946777,132814500
3/10/2022,7925,7975,7800,7925,7378.776855,86484000
3/11/2022,7725,7950,7725,7950,7402.054199,61053900
3/14/2022,8050,8100,7950,8075,7518.438477,78432100
3/15/2022,8150,8200,8075,8150,7588.269531,111214500
3/16/2022,8275,8275,8075,8200,7634.823242,149761300
3/17/2022,8300,8300,8000,8000,7448.608398,132439400
3/18/2022,8000,8100,7900,7900,7355.5,143981700
3/21/2022,7800,7950,7800,7900,7355.5,85485500
3/22/2022,7900,7950,7875,7925,7378.776855,60010900
3/23/2022,7925,7950,7825,7900,7355.5,82208000
3/24/2022,7850,7950,7800,7925,7378.776855,95245100
3/25/2022,7900,7950,7900,7950,7402.054199,85101200
3/28/2022,7825,7900,7800,7900,7468.228516,83911500
3/29/2022,7875,7900,7825,7850,7420.961426,62180600
3/30/2022,7900,7900,7825,7875,7444.594238,71430600
3/31/2022,7925,8000,7875,7975,7539.128906,112691900
4/1/2022,8075,8075,7850,7925,7491.861816,105575400
4/4/2022,7925,7925,7825,7900,7468.228516,57321200
4/5/2022,7900,7900,7850,7900,7468.228516,48528300
4/6/2022,7825,7850,7750,7750,7326.426758,119263000
4/7/2022,7725,7825,7700,7750,7326.426758,68619400
4/8/2022,7800,7875,7775,7850,7420.961426,69791600
4/11/2022,7825,7875,7725,7725,7302.792969,62776200
4/12/2022,7725,7800,7700,7800,7373.693848,73471300
4/13/2022,7800,7850,7750,7800,7373.693848,57622100
4/14/2022,7800,7800,7700,7700,7279.15918,93342900
4/18/2022,7700,7725,7625,7700,7279.15918,68464700
4/19/2022,7700,7700,7625,7625,7208.258789,98632000
4/20/2022,7725,7725,7625,7650,7231.89209,124388800
4/21/2022,7800,7925,7750,7925,7491.861816,129323400
4/22/2022,7850,7925,7800,7875,7444.594238,85956100
4/25/2022,7875,8000,7825,8000,7562.763184,91279600
4/26/2022,7925,8125,7925,8125,7680.931152,128360900
4/27/2022,8075,8200,8075,8200,7751.832031,89463100
4/28/2022,8250,8250,8075,8125,7680.931152,133730600
5/9/2022,7875,7900,7600,7600,7184.625,456796600
5/10/2022,7250,7600,7250,7525,7113.724121,268445700
5/11/2022,7525,7700,7450,7650,7231.89209,156535200
5/12/2022,7525,7550,7275,7275,6877.387695,240529600
5/13/2022,7250,7475,7250,7325,6924.654785,212968600
5/17/2022,7275,7475,7275,7400,6995.556152,159657600
5/18/2022,7500,7575,7375,7575,7160.991211,153514300
5/19/2022,7400,7475,7375,7450,7042.822754,140908900
5/20/2022,7425,7475,7400,7400,6995.556152,86520200
5/23/2022,7450,7475,7350,7375,6971.921875,71603500
5/24/2022,7325,7475,7325,7350,6948.288574,108710800
5/25/2022,7400,7450,7350,7375,6971.921875,76747400
5/27/2022,7525,7575,7475,7575,7160.991211,84336900
5/30/2022,7575,7600,7475,7575,7160.991211,105411400
5/31/2022,7600,7750,7525,7750,7326.426758,286292700
6/2/2022,7625,7675,7525,7575,7160.991211,149226300
6/3/2022,7600,7675,7575,7600,7184.625,80563100
6/6/2022,7550,7575,7425,7450,7042.822754,81140300
6/7/2022,7300,7475,7300,7375,6971.921875,129242500
6/8/2022,7500,7600,7425,7600,7184.625,108910500
6/9/2022,7500,7575,7500,7500,7090.090332,107828300
6/10/2022,7400,7450,7350,7350,6948.288574,111768600
6/13/2022,7300,7400,7275,7350,6948.288574,85539500
6/14/2022,7300,7400,7250,7400,6995.556152,80865100
6/15/2022,7300,7375,7300,7325,6924.654785,130367100
6/16/2022,7400,7600,7375,7575,7160.991211,132666300
6/17/2022,7425,7550,7425,7500,7090.090332,117839400
6/20/2022,7600,7650,7500,7625,7208.258789,88138700
6/21/2022,7600,7650,7550,7650,7231.89209,44295700
6/22/2022,7625,7650,7500,7500,7090.090332,53041800
6/23/2022,7450,7575,7450,7525,7113.724121,60443000
6/24/2022,7600,7600,7475,7475,7066.456543,57956600
6/27/2022,7475,7500,7350,7350,6948.288574,76354100
6/28/2022,7300,7400,7300,7300,6901.020996,146078100
6/29/2022,7325,7400,7275,7275,6877.387695,98517800
6/30/2022,7300,7400,7250,7250,6853.753906,101343900
7/1/2022,7300,7325,7250,7250,6853.753906,68738800
7/4/2022,7250,7275,7000,7050,6664.68457,102238600
7/5/2022,7100,7325,7100,7250,6853.753906,69172900
7/6/2022,7300,7325,7175,7300,6901.020996,66801100
7/7/2022,7225,7250,7100,7100,6711.95166,86126800
7/8/2022,7125,7175,7075,7150,6759.219238,64312400
7/11/2022,7200,7200,7125,7125,6735.585938,36830800
7/12/2022,7175,7250,7150,7175,6782.853027,34269000
7/13/2022,7100,7125,7000,7000,6617.41748,71988200
7/14/2022,7025,7100,7000,7025,6641.05127,83316300
7/15/2022,7100,7100,7000,7000,6617.41748,57419900
7/18/2022,7025,7150,7025,7150,6759.219238,60077700
7/19/2022,7100,7175,7100,7175,6782.853027,59641000
7/20/2022,7200,7400,7175,7400,6995.556152,105792900
7/21/2022,7400,7400,7250,7400,6995.556152,64337100
7/22/2022,7400,7400,7300,7325,6924.654785,38956500
7/25/2022,7350,7375,7300,7300,6901.020996,31247600
7/26/2022,7250,7375,7250,7300,6901.020996,44379900
7/27/2022,7325,7350,7275,7325,6924.654785,58465500
7/28/2022,7375,7450,7325,7350,6948.288574,86909700
7/29/2022,7400,7475,7350,7350,6948.288574,131553000
8/1/2022,7350,7500,7350,7500,7090.090332,104841600
8/2/2022,7600,7625,7500,7600,7184.625,106466900
8/3/2022,7625,7625,7575,7625,7208.258789,60170600
8/4/2022,7675,7800,7650,7800,7373.693848,164221000
8/5/2022,7825,7875,7725,7875,7444.594238,118734200
8/8/2022,7875,7925,7750,7875,7444.594238,84328900
8/9/2022,7875,7975,7875,7900,7468.228516,92875800
8/10/2022,7800,7900,7725,7900,7468.228516,104376300
8/11/2022,7850,7950,7825,7950,7515.496094,73204700
8/12/2022,7925,7975,7850,7925,7491.861816,59381200
8/15/2022,7950,7975,7900,7950,7515.496094,81411000
8/16/2022,7950,7975,7850,7975,7539.128906,83556700
8/18/2022,7900,8025,7875,8000,7562.763184,86136900
8/19/2022,8050,8050,7900,7900,7468.228516,58194900
8/22/2022,7850,8000,7825,8000,7562.763184,97293300
8/23/2022,8000,8000,7900,7900,7468.228516,71671800
8/24/2022,7950,8025,7900,7950,7515.496094,108892400
8/25/2022,8000,8100,7900,8075,7633.664063,99503500
8/26/2022,8025,8125,8000,8000,7562.763184,80472400
8/29/2022,8000,8150,7950,8150,7704.564453,57762100
8/30/2022,8100,8275,8075,8175,7728.198242,124467000
8/31/2022,8075,8225,8050,8200,7751.832031,137659900
9/1/2022,8150,8250,8125,8150,7704.564453,74960800
9/2/2022,8150,8225,8150,8225,7775.466309,71430600
9/5/2022,8225,8300,8200,8275,7822.733398,62906000
9/6/2022,8300,8350,8250,8275,7822.733398,67079900
9/7/2022,8250,8375,8250,8375,7917.267578,117931700
9/8/2022,8400,8500,8350,8350,7893.633301,132777400
9/9/2022,8500,8500,8275,8375,7917.267578,91234600
9/12/2022,8325,8425,8325,8375,7917.267578,52395300
9/13/2022,8375,8575,8375,8525,8059.070801,124485200
9/14/2022,8375,8650,8375,8500,8035.435547,116642400
9/15/2022,8500,8875,8500,8750,8271.771484,190404800
9/16/2022,8700,8725,8450,8450,7988.168457,363127600
9/19/2022,8475,8750,8450,8650,8177.238281,102530600
9/20/2022,8550,8650,8550,8550,8082.702148,89238400
9/21/2022,8525,8600,8425,8475,8011.802246,90933700
9/22/2022,8375,8525,8375,8475,8011.802246,61908500
9/23/2022,8375,8475,8375,8375,7917.267578,60567600
9/26/2022,8200,8500,8200,8425,7964.53418,106228200
9/27/2022,8375,8450,8300,8300,7846.366211,89567100
9/28/2022,8250,8425,8250,8325,7870.000488,89153400
9/29/2022,8325,8450,8325,8375,7917.267578,62643700
9/30/2022,8375,8575,8275,8550,8082.702148,176524800
10/3/2022,8450,8525,8450,8500,8035.435547,115079600
10/4/2022,8525,8625,8525,8550,8082.702148,80524500
10/5/2022,8525,8550,8425,8450,7988.168457,63788000
10/6/2022,8475,8500,8425,8425,7964.53418,43967400
10/7/2022,8325,8375,8200,8200,7751.832031,112043400
10/10/2022,8150,8375,8125,8300,7846.366211,80238200
10/11/2022,8200,8300,8150,8250,7799.098633,64060000
10/12/2022,8200,8325,8175,8325,7870.000488,47569700
10/13/2022,8275,8375,8275,8275,7822.733398,62282800
10/14/2022,8300,8350,8250,8250,7799.098633,70642900
10/17/2022,8250,8300,8175,8250,7799.098633,56387500
10/18/2022,8275,8475,8250,8300,7846.366211,85665300
10/19/2022,8250,8350,8225,8275,7822.733398,66753500
10/20/2022,8250,8500,8250,8500,8035.435547,91812300
10/21/2022,8450,8725,8450,8650,8177.238281,122777800
10/24/2022,8750,8900,8725,8900,8413.574219,89416500
10/25/2022,8825,8875,8700,8700,8224.503906,84696300
10/26/2022,8625,8650,8550,8550,8082.702148,98962100
10/27/2022,8550,8700,8550,8700,8224.503906,77003400
10/28/2022,8650,8750,8650,8750,8271.771484,84980600
10/31/2022,8850,8850,8775,8800,8319.039063,138922800
11/1/2022,9000,9000,8725,8800,8319.039063,118118400
11/2/2022,8800,8825,8725,8750,8271.771484,68323600
11/3/2022,8700,8825,8700,8800,8319.039063,81856300
11/4/2022,8775,8800,8675,8775,8295.405273,84458300
11/7/2022,8725,8850,8675,8850,8366.306641,94794000
11/8/2022,8850,8875,8725,8750,8271.771484,42525500
11/9/2022,8675,8875,8675,8875,8389.939453,96599500
